,title,price,link
139,Lenovo IdeaPad 3 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) 15IAU7...,"₹56,990",/lenovo-ideapad-3-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-15iau7-gaming-laptop/p/itmb696704ad257e?pid=COMGHA9RYJRG8JE6&lid=LSTCOMGHA9RYJRG8JE6DAGDGQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_140&otracker=search&fm=organic&iid=en_HBprX%2BtZUisQHkmyZxI7ldl5Rbmj9AX6AujGfjt8IPTG3Zvc9cSnpUW%2FPUcGNgc4ifEKlTERv40Z1E2V5nuvlg%3D%3D&ppt=None&ppn=None&ssid=yn0j5veps00000001663997137497&qH=c06ea84a1e3dc3c6
140,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 MAX Q/14...,"₹67,890",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-max-q-144-hz-gf63-thin-11sc-852in-gaming-laptop/p/itm13297b2080945?pid=COMGEY8WZYTQCXMG&lid=LSTCOMGEY8WZYTQCXMGMTVWYN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_141&otracker=search&fm=organic&iid=cdf9ef67-6a5b-4682-9686-739efd6e6e38.COMGEY8WZYTQCXMG.SEARCH&ppt=None&ppn=None&ssid=yn0j5veps00000001663997137497&qH=c06ea84a1e3dc3c6
141,Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,"₹22,990",/lenovo-ideapad-3-celeron-dual-core-4th-gen-4-gb-256-gb-ssd-windows-11-home-14igl05-thin-light-laptop/p/itm4d62502cabd77?pid=COMG72M9XXDCHEQZ&lid=LSTCOMG72M9XXDCHEQZEEJKYU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_142&otracker=search&fm=organic&iid=cdf9ef67-6a5b-4682-9686-739efd6e6e38.COMG72M9XXDCHEQZ.SEARCH&ppt=None&ppn=None&ssid=yn0j5veps00000001663997137497&qH=c06ea84a1e3dc3c6
142,MSI Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) P...,"₹1,29,890",/msi-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-pulse-gl66-12uek-898in-gaming-laptop/p/itme75f133bf4841?pid=COMGGZ23QXZZVECG&lid=LSTCOMGGZ23QXZZVECGQKCCNO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=cdf9ef67-6a5b-4682-9686-739efd6e6e38.COMGGZ23QXZZVECG.SEARCH&ppt=None&ppn=None&ssid=yn0j5veps00000001663997137497&qH=c06ea84a1e3dc3c6
143,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_6_144&otracker=search&fm=organic&iid=en_HBprX%2BtZUisQHkmyZxI7ldl5Rbmj9AX6AujGfjt8IPSzhUOKzdEaGbYQd75%2FjiXscRe85G8DPL7dNHZivc46vQ%3D%3D&ppt=None&ppn=None&ssid=yn0j5veps00000001663997137497&qH=c06ea84a1e3dc3c6
144,acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,"₹50,890",/acer-aspire-7-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-a715-5g-a715-51g-57y1-a715-51g-527c-gaming-laptop/p/itm0329bf3833208?pid=COMGF33NW6RSYXWJ&lid=LSTCOMGF33NW6RSYXWJPGBHAV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGF33NW6RSYXWJ.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
145,DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹38,990",/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm0b45b63fac02d?pid=COMFYZC5Y4GZYEWN&lid=LSTCOMFYZC5Y4GZYEWNAE8BRJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_146&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMFYZC5Y4GZYEWN.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
146,DELL Ryzen 3 Quad Core 5425U - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3425 Thin and Light Laptop,"₹35,890",/dell-ryzen-3-quad-core-5425u-8-gb-256-gb-ssd-windows-11-home-vostro-3425-thin-light-laptop/p/itm87a7815a7be2d?pid=COMGF478GJ9HHZGK&lid=LSTCOMGF478GJ9HHZGKLHBBX4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_147&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGF478GJ9HHZGK.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
147,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_148&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZiHqzhlph9vhs45VmAeVvTxIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
148,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 14ITL6 Thin and Light ...,"₹36,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14itl6-thin-light-laptop/p/itm87a9a7d26b0f8?pid=COMGCFNZHZBNGR9E&lid=LSTCOMGCFNZHZBNGR9EW5D7VT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_149&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGCFNZHZBNGR9E.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
149,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapto...,"₹43,890",/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm5f6a576a8ede1?pid=COMGHJ46G3HM5AMG&lid=LSTCOMGHJ46G3HM5AMGOMMKNA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGHJ46G3HM5AMG.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
150,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB372WS Thin and...,"₹38,890",/asus-vivobook-14-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb372ws-thin-light-laptop/p/itm69810eb29c4a2?pid=COMG98CT7CFSVZT4&lid=LSTCOMG98CT7CFSVZT43SCPCZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_151&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMG98CT7CFSVZT4.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
151,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,"₹33,990",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-82h801l7in-82h802fjin-82h802l3in-82h801lhin-thin-light-laptop/p/itm0e009f57a591b?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZgNMBtaBNnTfU0s%2BiGqWdhYL5jhQWpdvx1OYmo5B%2BTaig%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
152,ASUS VivoBook 14 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X415EA-EB572WS T...,"₹45,990",/asus-vivobook-14-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x415ea-eb572ws-thin-light-laptop/p/itmb5466ba5e4034?pid=COMGBF3SMFHGDVFX&lid=LSTCOMGBF3SMFHGDVFX5XX7ME&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_153&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGBF3SMFHGDVFX.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
153,DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook,"₹29,990",/dell-inspiron-pentium-silver-8-gb-256-gb-ssd-windows-11-home-3521-notebook/p/itm8a3845e0d7c3d?pid=COMGCYF92HFJXHTU&lid=LSTCOMGCYF92HFJXHTUAWJIWY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGCYF92HFJXHTU.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
154,ASUS ROG Strix G15 Ryzen 7 Octa Core AMD R7-4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"₹75,890",/asus-rog-strix-g15-ryzen-7-octa-core-amd-r7-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-g513ic-hn025w-gaming-laptop/p/itm8e5ef2d250684?pid=COMGAD9VKCWK8CZU&lid=LSTCOMGAD9VKCWK8CZUU4ICFA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGAD9VKCWK8CZU.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
155,ASUS TUF Gaming A15 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,"₹54,890",/asus-tuf-gaming-a15-ryzen-5-hexa-core-amd-r5-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itm20d472c5059c0?pid=COMGGJZFJRZY45WX&lid=LSTCOMGGJZFJRZY45WXD02LFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZjkW1S48i4PJWgznW3zkfzIDgM%2Fy%2BpZK%2BFBmxUGjT0Reg%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
156,ASUS VivoBook Pro 14 OLED Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹77,890",/asus-vivobook-pro-14-oled-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-m3401qc-km045ws-creator-laptop/p/itmc2c5cddb445d0?pid=COMGD2ZRJE2DDPGM&lid=LSTCOMGD2ZRJE2DDPGMZSR6KZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGD2ZRJE2DDPGM.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
157,acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹57,890",/acer-nitro-5-ryzen-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-an515-45-an515-45-r2m1-gaming-laptop/p/itm3303860d3ec69?pid=COMGEZZT4YJJ9JZM&lid=LSTCOMGEZZT4YJJ9JZM1B5RTL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_158&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGEZZT4YJJ9JZM.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
158,ASUS VivoBook 16X Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB711WS Thin an...,"₹69,890",/asus-vivobook-16x-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb711ws-thin-light-laptop/p/itm52aedf119651a?pid=COMGEFDUQCBBAYCY&lid=LSTCOMGEFDUQCBBAYCY9QOB4S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_159&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGEFDUQCBBAYCY.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
159,Lenovo IdeaPad Gaming Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce...,"₹58,990",/lenovo-ideapad-gaming-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-81y4019ein-81y401bhin-laptop/p/itm0e542b2a6f95c?pid=COMG3HHRMGSUZATZ&lid=LSTCOMG3HHRMGSUZATZHSVRV1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_160&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZgEkWCjqSWxBC8bAkPI%2B9mdvXREnMQfo0A81lstS7FaOg%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
160,ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,"₹67,890",/asus-vivobook-pro-15-oled-ryzen-7-octa-core-amd-r7-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-max-q-m6500ih-l1702ws-creator-laptop/p/itmef5446ff27474?pid=COMGG3S9H9TUGZZC&lid=LSTCOMGG3S9H9TUGZZCKHGVN0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGG3S9H9TUGZZC.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
161,Lenovo Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800LAIN Laptop,"₹34,890",/lenovo-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800lain-laptop/p/itm9f76b5a0fe315?pid=COMGFX4JGJ66DYYG&lid=LSTCOMGFX4JGJ66DYYGQ83KN8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_162&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGFX4JGJ66DYYG.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
162,ASUS Zenbook S 13 Ryzen 5 Hexa Core 6600U - (16 GB/512 GB SSD/Windows 11 Home) UM5302TA-LX501WS Thin a...,"₹99,890",/asus-zenbook-s-13-ryzen-5-hexa-core-6600u-16-gb-512-gb-ssd-windows-11-home-um5302ta-lx501ws-thin-light-laptop/p/itma0602894a9bed?pid=COMGF3324VCUJTUF&lid=LSTCOMGF3324VCUJTUF4ORQKL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_163&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGF3324VCUJTUF.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
163,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹58,990",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNCOPCZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_164&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZhSjnpjq5ZBUN3s%2Fqe0W%2FdUL5kqRP45OJvGMF1rCcADBw%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
164,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,"₹45,899",/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0212tu-2-1-laptop/p/itm97bcdb7afc043?pid=COMGFHMBCSTHRYQA&lid=LSTCOMGFHMBCSTHRYQAHAOKEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_165&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGFHMBCSTHRYQA.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
165,DELL Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) D560815WIN9B Laptop,"₹41,390",/dell-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-d560815win9b-laptop/p/itmaec3d72855e67?pid=COMGEFXFKYRAHHNJ&lid=LSTCOMGEFXFKYRAHHNJPLEVJH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_166&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMGEFXFKYRAHHNJ.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
166,APPLE MacBook Pro M1 - (8 GB/1 TB SSD/Mac OS Big Sur) Z11B0008S,"₹1,49,890",/apple-macbook-pro-m1-8-gb-1-tb-ssd-mac-os-big-sur-z11b0008s/p/itm2dacb0ac7bd9b?pid=COMG4ZYZKACGYGGM&lid=LSTCOMG4ZYZKACGYGGM72AHO1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_167&otracker=search&fm=organic&iid=3985b9e3-4fbf-4ec8-9f1e-d2e33a51ff99.COMG4ZYZKACGYGGM.SEARCH&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
167,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹64,890",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-16ach6d2-laptop/p/itme8788e71e5e2b?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUT5XTRV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_168&otracker=search&fm=organic&iid=en_6nz%2FaHvj8QDgUtH2FGbqEzKSXM4NJ%2FkJ3Mwcl6tbjZhk9PQ%2Br0cxFq12xuUaXei2mKvPlQKlTiHo8AynXsWSew%3D%3D&ppt=None&ppn=None&ssid=fhhi953zmo0000001663997138724&qH=c06ea84a1e3dc3c6
168,HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹57,890",/hp-pavilion-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec2008ax-gaming-laptop/p/itm064ef0c9e0f91?pid=COMG9FSFSKCFHHK4&lid=LSTCOMG9FSFSKCFHHK4Y0ZHHB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_169&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG9FSFSKCFHHK4.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
169,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,"₹1,25,890",/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j006kd/p/itm57dd82a9cdd4d?pid=COMG9UD4HGY4GFAV&lid=LSTCOMG9UD4HGY4GFAVQ92BTZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_170&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMG9UD4HGY4GFAV.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
170,HP Pavilion x360 Convertible Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and...,"₹51,890",/hp-pavilion-x360-convertible-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-14-dy0207tu-thin-light-laptop/p/itm787c743bd98ef?pid=COMGCNDPVSPNGDYQ&lid=LSTCOMGCNDPVSPNGDYQURUFKC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_171&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGCNDPVSPNGDYQ.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
171,Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹46,990",/lenovo-ideapad-gaming-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-82k101b6in-82k101ftin-laptop/p/itm52edaf472c5df?pid=COMGFM5BFZHDDB4R&lid=LSTCOMGFM5BFZHDDB4RSEPODX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_172&otracker=search&fm=organic&iid=en_6tbK7KSKz7B3ICA7nvSNjiyyjKwA1z%2FK1ueyitJIG5gYVKLavpFCo5FItKBac1pDIISCW0zrU1nCJjOd%2FRaRgA%3D%3D&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
172,DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop,"₹39,760",/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-icl-thin-light-laptop/p/itmeab0124b49873?pid=COMGBP5FDEBNMTGG&lid=LSTCOMGBP5FDEBNMTGGQNYFZH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_173&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGBP5FDEBNMTGG.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
173,MSI GP66 Leopard Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,29,890",/msi-gp66-leopard-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-144-hz-11ug-693in-gaming-laptop/p/itmfcd34d91873d9?pid=COMGEY8WF6HDUVSF&lid=LSTCOMGEY8WF6HDUVSFIE9BYK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_174&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGEY8WF6HDUVSF.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
174,ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Lapt...,"₹59,290",/asus-vivobook-16x-ryzen-5-hexa-core-r5-5600h-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb511ws-laptop/p/itm2b26182c33ac7?pid=COMGHFCKYYXJZE3G&lid=LSTCOMGHFCKYYXJZE3GHIRDLR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&fm=organic&iid=893e92be-5f9e-440b-9a1c-38eac74ec4b7.COMGHFCKYYXJZE3G.SEARCH&ppt=None&ppn=None&ssid=1kcxl94f1c0000001663997139986&qH=c06ea84a1e3dc3c6
